-0.0104233	-0.216016	0.672
-0.0093026	-0.216016	0.672
-0.00818194	-0.216016	0.672
-0.00706127	-0.216016	0.672
-0.00594061	-0.216016	0.672
-0.00481994	-0.216016	0.672
-0.00369928	-0.216016	0.672
-0.00257861	-0.216016	0.672
-0.00146012	-0.216337	0.673
-0.000337782	-0.216337	0.673
0.000784551	-0.216337	0.673
-0.0622085	-0.20818	0.651
-0.0611228	-0.20818	0.651
-0.0600372	-0.20818	0.651
-0.0589515	-0.20818	0.651
-0.0579548	-0.2085	0.652
-0.0568675	-0.2085	0.652
-0.0558657	-0.208819	0.653
-0.0546928	-0.2085	0.652
-0.0536878	-0.208819	0.653
-0.0525988	-0.208819	0.653
-0.0515098	-0.208819	0.653
-0.0504208	-0.208819	0.653
-0.0493318	-0.208819	0.653
-0.0483167	-0.209139	0.654
-0.0472261	-0.209139	0.654
-0.0461354	-0.209139	0.654
-0.0450448	-0.209139	0.654
-0.0439541	-0.209139	0.654
-0.042929	-0.209459	0.655
-0.0418367	-0.209459	0.655
-0.0407444	-0.209459	0.655
-0.0396521	-0.209459	0.655
-0.0385598	-0.209459	0.655
-0.0375247	-0.209779	0.656
-0.0364307	-0.209779	0.656
-0.0353367	-0.209779	0.656
-0.0342949	-0.210099	0.657
-0.0331993	-0.210099	0.657
-0.0321036	-0.210099	0.657
-0.031008	-0.210099	0.657
-0.0299578	-0.210418	0.658
-0.0288605	-0.210418	0.658
-0.0278054	-0.210738	0.659
-0.0267469	-0.211058	0.66
-0.025724	-0.211697	0.662
-0.02462	-0.211697	0.662
-0.0235515	-0.212017	0.663
-0.0224797	-0.212337	0.664
-0.0214046	-0.212657	0.665
-0.0203261	-0.212977	0.666
-0.0192443	-0.213296	0.667
-0.018132	-0.213296	0.667
-0.0170452	-0.213616	0.668
-0.0159312	-0.213616	0.668
-0.0148394	-0.213936	0.669
-0.0137237	-0.213936	0.669
-0.0126269	-0.214256	0.67
-0.0115096	-0.214256	0.67
-0.0103922	-0.214256	0.67
-0.00928876	-0.214576	0.671
-0.00816976	-0.214576	0.671
-0.00706127	-0.214895	0.672
-0.00593177	-0.214576	0.671
-0.00481994	-0.214895	0.672
-0.00369928	-0.214895	0.672
-0.00257861	-0.214895	0.672
-0.00145795	-0.214895	0.672
-0.000337782	-0.215215	0.673
0.000784551	-0.215215	0.673
0.00190688	-0.215215	0.673
0.00303372	-0.215535	0.674
0.00415772	-0.215535	0.674
-0.064182	-0.206458	0.649
-0.0631969	-0.206776	0.65
-0.0621129	-0.206776	0.65
-0.0610289	-0.206776	0.65
-0.059945	-0.206776	0.65
-0.0589515	-0.207094	0.651
-0.0578659	-0.207094	0.651
-0.0568675	-0.207412	0.652
-0.0557802	-0.207412	0.652
-0.0546928	-0.207412	0.652
-0.0536055	-0.207412	0.652
-0.0525182	-0.207412	0.652
-0.0514309	-0.207412	0.652
-0.0504208	-0.20773	0.653
-0.0493318	-0.20773	0.653
-0.0482429	-0.20773	0.653
-0.0471539	-0.20773	0.653
-0.0460649	-0.20773	0.653
-0.0449759	-0.20773	0.653
-0.0439541	-0.208049	0.654
-0.0428635	-0.208049	0.654
-0.0417729	-0.208049	0.654
-0.0407444	-0.208367	0.655
-0.0396521	-0.208367	0.655
-0.0385598	-0.208367	0.655
-0.0374675	-0.208367	0.655
-0.0363752	-0.208367	0.655
-0.0352828	-0.208367	0.655
-0.0342427	-0.208685	0.656
-0.0331487	-0.208685	0.656
-0.0321036	-0.209003	0.657
-0.031008	-0.209003	0.657
-0.0299578	-0.209321	0.658
-0.0288605	-0.209321	0.658
-0.0278054	-0.209639	0.659
-0.0267469	-0.209957	0.66
-0.0256851	-0.210275	0.661
-0.02462	-0.210594	0.662
-0.023516	-0.210594	0.662
-0.0224459	-0.210912	0.663
-0.0213724	-0.21123	0.664
-0.0202956	-0.211548	0.665
-0.0192155	-0.211866	0.666
-0.018132	-0.212184	0.667
-0.0170197	-0.212184	0.667
-0.0159074	-0.212184	0.667
-0.0148172	-0.212502	0.668
-0.0137032	-0.212502	0.668
-0.0125892	-0.212502	0.668
-0.0114924	-0.21282	0.669
-0.0103767	-0.21282	0.669
-0.00927492	-0.213138	0.67
-0.00815759	-0.213138	0.67
-0.00704026	-0.213138	0.67
-0.00592293	-0.213138	0.67
-0.00481277	-0.213457	0.671
-0.00368827	-0.213138	0.67
-0.00257477	-0.213457	0.671
-0.00145578	-0.213457	0.671
-0.00033728	-0.213775	0.672
0.000783385	-0.213775	0.672
0.00190405	-0.213775	0.672
0.00302472	-0.213775	0.672
0.00414538	-0.213775	0.672
0.00527388	-0.214093	0.673
0.00639622	-0.214093	0.673
-0.0663466	-0.205376	0.649
-0.0652643	-0.205376	0.649
-0.064182	-0.205376	0.649
-0.0630997	-0.205376	0.649
-0.0620174	-0.205376	0.649
-0.0610289	-0.205692	0.65
-0.059945	-0.205692	0.65
-0.0589515	-0.206009	0.651
-0.0578659	-0.206009	0.651
-0.0567803	-0.206009	0.651
-0.0556946	-0.206009	0.651
-0.0546928	-0.206325	0.652
-0.0536055	-0.206325	0.652
-0.0524377	-0.206009	0.651
-0.0514309	-0.206325	0.652
-0.0503436	-0.206325	0.652
-0.0493318	-0.206641	0.653
-0.0482429	-0.206641	0.653
-0.0471539	-0.206641	0.653
-0.0460649	-0.206641	0.653
-0.0449759	-0.206641	0.653
-0.0438869	-0.206641	0.653
-0.0428635	-0.206958	0.654
-0.0417729	-0.206958	0.654
-0.0406822	-0.206958	0.654
-0.0395916	-0.206958	0.654
-0.0385598	-0.207274	0.655
-0.0374675	-0.207274	0.655
-0.0363752	-0.207274	0.655
-0.0352828	-0.207274	0.655
-0.0342427	-0.207591	0.656
-0.0331487	-0.207591	0.656
-0.0321036	-0.207907	0.657
-0.031008	-0.207907	0.657
-0.0299123	-0.207907	0.657
-0.0288605	-0.208224	0.658
-0.0278054	-0.20854	0.659
-0.0267469	-0.208857	0.66
-0.0256463	-0.208857	0.66
-0.0245828	-0.209173	0.661
-0.023516	-0.20949	0.662
-0.022412	-0.20949	0.662
-0.0213402	-0.209806	0.663
-0.0202651	-0.210122	0.664
-0.0191866	-0.210439	0.665
-0.0180776	-0.210439	0.665
-0.0169942	-0.210755	0.666
-0.0158835	-0.210755	0.666
-0.014795	-0.211072	0.667
-0.0136827	-0.211072	0.667
-0.0125704	-0.211072	0.667
-0.011458	-0.211072	0.667
-0.0103612	-0.211388	0.668
-0.00924723	-0.211388	0.668
-0.00813324	-0.211388	0.668
-0.00702975	-0.211705	0.669
-0.00591409	-0.211705	0.669
-0.00479842	-0.211705	0.669
-0.00368276	-0.211705	0.669
-0.00257094	-0.212021	0.67
-0.00145361	-0.212021	0.67
-0.000336277	-0.212021	0.67
0.000782219	-0.212338	0.671
0.00190122	-0.212338	0.671
0.00302021	-0.212338	0.671
0.00413921	-0.212338	0.671
0.00526605	-0.212654	0.672
0.00638671	-0.212654	0.672
0.00750738	-0.212654	0.672
0.00864088	-0.21297	0.673
0.00976321	-0.21297	0.673
0.0109017	-0.213287	0.674
-0.0684057	-0.203979	0.648
-0.067325	-0.203979	0.648
-0.0662444	-0.203979	0.648
-0.0652643	-0.204293	0.649
-0.064182	-0.204293	0.649
-0.0630997	-0.204293	0.649
-0.0620174	-0.204293	0.649
-0.0609351	-0.204293	0.649
-0.0598527	-0.204293	0.649
-0.0587704	-0.204293	0.649
-0.057777	-0.204608	0.65
-0.0567803	-0.204923	0.651
-0.0556091	-0.204608	0.65
-0.054609	-0.204923	0.651
-0.0535233	-0.204923	0.651
-0.0524377	-0.204923	0.651
-0.051352	-0.204923	0.651
-0.0502664	-0.204923	0.651
-0.0492563	-0.205238	0.652
-0.048169	-0.205238	0.652
-0.0470817	-0.205238	0.652
-0.0459944	-0.205238	0.652
-0.0449759	-0.205552	0.653
-0.0438869	-0.205552	0.653
-0.042798	-0.205552	0.653
-0.041709	-0.205552	0.653
-0.04062	-0.205552	0.653
-0.039531	-0.205552	0.653
-0.0385009	-0.205867	0.654
-0.0374103	-0.205867	0.654
-0.0363752	-0.206182	0.655
-0.0352828	-0.206182	0.655
-0.0341905	-0.206182	0.655
-0.0331487	-0.206497	0.656
-0.0320548	-0.206497	0.656
-0.031008	-0.206812	0.657
-0.0299123	-0.206812	0.657
-0.0288167	-0.206812	0.657
-0.0277632	-0.207126	0.658
-0.0267064	-0.207441	0.659
-0.0256463	-0.207756	0.66
-0.0245456	-0.207756	0.66
-0.0234805	-0.208071	0.661
-0.022412	-0.208386	0.662
-0.021308	-0.208386	0.662
-0.0202346	-0.2087	0.663
-0.0191578	-0.209015	0.664
-0.0180505	-0.209015	0.664
-0.0169431	-0.209015	0.664
-0.0158597	-0.20933	0.665
-0.0147507	-0.20933	0.665
-0.0136417	-0.20933	0.665
-0.0125515	-0.209645	0.666
-0.0114409	-0.209645	0.666
-0.0103302	-0.209645	0.666
-0.00923339	-0.209959	0.667
-0.00812106	-0.209959	0.667
-0.00700873	-0.209959	0.667
-0.00589641	-0.209959	0.667
-0.00479125	-0.210274	0.668
-0.00367726	-0.210274	0.668
-0.0025671	-0.210589	0.669
-0.00144927	-0.210274	0.668
-0.000336277	-0.210904	0.67
0.000781054	-0.210904	0.67
0.00189555	-0.210589	0.669
0.00301571	-0.210904	0.67
0.00413304	-0.210904	0.67
0.00525821	-0.211219	0.671
0.00637721	-0.211219	0.671
0.00749621	-0.211219	0.671
0.00862804	-0.211533	0.672
0.00974871	-0.211533	0.672
0.0108694	-0.211533	0.672
0.0120079	-0.211848	0.673
0.0131302	-0.211848	0.673
-0.0684057	-0.202898	0.648
-0.067325	-0.202898	0.648
-0.0662444	-0.202898	0.648
-0.0652643	-0.203211	0.649
-0.0640831	-0.202898	0.648
-0.0630997	-0.203211	0.649
-0.0619218	-0.202898	0.648
-0.0609351	-0.203211	0.649
-0.0598527	-0.203211	0.649
-0.0587704	-0.203211	0.649
-0.0576881	-0.203211	0.649
-0.056693	-0.203524	0.65
-0.0556091	-0.203524	0.65
-0.0545251	-0.203524	0.65
-0.0534411	-0.203524	0.65
-0.0524377	-0.203837	0.651
-0.051352	-0.203837	0.651
-0.0502664	-0.203837	0.651
-0.0491807	-0.203837	0.651
-0.0480951	-0.203837	0.651
-0.0470817	-0.20415	0.652
-0.0459944	-0.20415	0.652
-0.044907	-0.20415	0.652
-0.0438197	-0.20415	0.652
-0.042798	-0.204464	0.653
-0.041709	-0.204464	0.653
-0.04062	-0.204464	0.653
-0.039531	-0.204464	0.653
-0.038442	-0.204464	0.653
-0.0374103	-0.204777	0.654
-0.0363196	-0.204777	0.654
-0.0352828	-0.20509	0.655
-0.0341905	-0.20509	0.655
-0.0330982	-0.20509	0.655
-0.0320548	-0.205403	0.656
-0.031008	-0.205716	0.657
-0.0299123	-0.205716	0.657
-0.0288167	-0.205716	0.657
-0.0277632	-0.206029	0.658
-0.0267064	-0.206342	0.659
-0.0256074	-0.206342	0.659
-0.0245456	-0.206655	0.66
-0.023445	-0.206655	0.66
-0.0223782	-0.206968	0.661
-0.0212759	-0.206968	0.661
-0.0202041	-0.207282	0.662
-0.0191001	-0.207282	0.662
-0.0179961	-0.207282	0.662
-0.0169176	-0.207595	0.663
-0.0158358	-0.207908	0.664
-0.0147285	-0.207908	0.664
-0.0136212	-0.207908	0.664
-0.0125138	-0.207908	0.664
-0.0114065	-0.207908	0.664
-0.0102992	-0.207908	0.664
-0.0092057	-0.208221	0.665
-0.00809671	-0.208221	0.665
-0.00698772	-0.208221	0.665
-0.00588757	-0.208534	0.666
-0.00477691	-0.208534	0.666
-0.00367175	-0.208847	0.667
-0.00255943	-0.208847	0.667
-0.0014471	-0.208847	0.667
-0.000334771	-0.208847	0.667
0.000778722	-0.20916	0.668
0.00189272	-0.20916	0.668
0.00300671	-0.20916	0.668
0.00412688	-0.209473	0.669
0.00524254	-0.209473	0.669
0.0063677	-0.209786	0.67
0.00748503	-0.209786	0.67
0.0086152	-0.2101	0.671
0.0097342	-0.2101	0.671
0.0108532	-0.2101	0.671
0.0119722	-0.2101	0.671
0.0131107	-0.210413	0.672
0.0142314	-0.210413	0.672
0.015352	-0.210413	0.672
-0.0694863	-0.201817	0.648
-0.0684057	-0.201817	0.648
-0.0672211	-0.201506	0.647
-0.0662444	-0.201817	0.648
-0.0651637	-0.201817	0.648
-0.0640831	-0.201817	0.648
-0.0630024	-0.201817	0.648
-0.0618262	-0.201506	0.647
-0.0608412	-0.201817	0.648
-0.0598527	-0.202129	0.649
-0.0587704	-0.202129	0.649
-0.0576881	-0.202129	0.649
-0.0566058	-0.202129	0.649
-0.0555235	-0.202129	0.649
-0.0545251	-0.20244	0.65
-0.0534411	-0.20244	0.65
-0.0523571	-0.20244	0.65
-0.0512732	-0.20244	0.65
-0.0502664	-0.202752	0.651
-0.0491807	-0.202752	0.651
-0.0480951	-0.202752	0.651
-0.0470095	-0.202752	0.651
-0.0459238	-0.202752	0.651
-0.0448382	-0.202752	0.651
-0.0438197	-0.203063	0.652
-0.0427324	-0.203063	0.652
-0.0416451	-0.203063	0.652
-0.04062	-0.203375	0.653
-0.039531	-0.203375	0.653
-0.038442	-0.203375	0.653
-0.0373531	-0.203375	0.653
-0.0363196	-0.203686	0.654
-0.035229	-0.203686	0.654
-0.0341905	-0.203997	0.655
-0.0330982	-0.203997	0.655
-0.0320548	-0.204309	0.656
-0.0309608	-0.204309	0.656
-0.0299123	-0.20462	0.657
-0.0288167	-0.20462	0.657
-0.0277632	-0.204932	0.658
-0.0266659	-0.204932	0.658
-0.0256074	-0.205243	0.659
-0.0245084	-0.205243	0.659
-0.023445	-0.205555	0.66
-0.0223443	-0.205555	0.66
-0.0212437	-0.205555	0.66
-0.0201735	-0.205866	0.661
-0.0190712	-0.205866	0.661
-0.0179689	-0.205866	0.661
-0.0168921	-0.206178	0.662
-0.0157881	-0.206178	0.662
-0.0146841	-0.206178	0.662
-0.0135801	-0.206178	0.662
-0.0124761	-0.206178	0.662
-0.0113721	-0.206178	0.662
-0.0102837	-0.206489	0.663
-0.00917802	-0.206489	0.663
-0.00807236	-0.206489	0.663
-0.00697721	-0.2068	0.664
-0.00586989	-0.2068	0.664
-0.00476256	-0.2068	0.664
-0.00366074	-0.207112	0.665
-0.00255175	-0.207112	0.665
-0.00144276	-0.207112	0.665
-0.000334269	-0.207423	0.666
0.00077639	-0.207423	0.666
0.00188988	-0.207735	0.667
0.00300221	-0.207735	0.667
0.00411454	-0.207735	0.667
0.0052347	-0.208046	0.668
0.0063487	-0.208046	0.668
0.00747386	-0.208358	0.669
0.00858952	-0.208358	0.669
0.00971969	-0.208669	0.67
0.010837	-0.208669	0.67
0.0119544	-0.208669	0.67
0.0130717	-0.208669	0.67
0.014189	-0.208669	0.67
0.0153292	-0.208981	0.671
0.0164482	-0.208981	0.671
-0.0694863	-0.200737	0.648
-0.0683001	-0.200427	0.647
-0.0672211	-0.200427	0.647
-0.0661421	-0.200427	0.647
-0.0650632	-0.200427	0.647
-0.0639842	-0.200427	0.647
-0.0629052	-0.200427	0.647
-0.0618262	-0.200427	0.647
-0.0608412	-0.200737	0.648
-0.0597605	-0.200737	0.648
-0.0586799	-0.200737	0.648
-0.0575992	-0.200737	0.648
-0.0566058	-0.201046	0.649
-0.0555235	-0.201046	0.649
-0.0544412	-0.201046	0.649
-0.0533589	-0.201046	0.649
-0.0523571	-0.201356	0.65
-0.0512732	-0.201356	0.65
-0.0502664	-0.201666	0.651
-0.0491807	-0.201666	0.651
-0.0480951	-0.201666	0.651
-0.0470095	-0.201666	0.651
-0.0459238	-0.201666	0.651
-0.0448382	-0.201666	0.651
-0.0438197	-0.201976	0.652
-0.0427324	-0.201976	0.652
-0.0416451	-0.201976	0.652
-0.0405578	-0.201976	0.652
-0.0394705	-0.201976	0.652
-0.038442	-0.202286	0.653
-0.0373531	-0.202286	0.653
-0.0362641	-0.202286	0.653
-0.035229	-0.202595	0.654
-0.0341383	-0.202595	0.654
-0.0330982	-0.202905	0.655
-0.0320059	-0.202905	0.655
-0.0309608	-0.203215	0.656
-0.0299123	-0.203525	0.657
-0.0288167	-0.203525	0.657
-0.027721	-0.203525	0.657
-0.0266254	-0.203525	0.657
-0.0255686	-0.203834	0.658
-0.0244713	-0.203834	0.658
-0.0234095	-0.204144	0.659
-0.0223105	-0.204144	0.659
-0.0212115	-0.204144	0.659
-0.020143	-0.204454	0.66
-0.0190424	-0.204454	0.66
-0.0179417	-0.204454	0.66
-0.0168411	-0.204454	0.66
-0.0157404	-0.204454	0.66
-0.0146398	-0.204454	0.66
-0.0135596	-0.204764	0.661
-0.0124573	-0.204764	0.661
-0.011355	-0.204764	0.661
-0.0102526	-0.204764	0.661
-0.00915033	-0.204764	0.661
-0.00806018	-0.205074	0.662
-0.00695619	-0.205074	0.662
-0.00585221	-0.205074	0.662
-0.00474822	-0.205074	0.662
-0.00364973	-0.205383	0.663
-0.00254408	-0.205383	0.663
-0.00144059	-0.205693	0.664
-0.000333265	-0.205693	0.664
0.000774059	-0.205693	0.664
0.00188138	-0.205693	0.664
0.00299321	-0.206003	0.665
0.00410837	-0.206313	0.666
0.00522686	-0.206622	0.667
0.00633919	-0.206622	0.667
0.00745152	-0.206622	0.667
0.00857668	-0.206932	0.668
0.00970519	-0.207242	0.669
0.0108208	-0.207242	0.669
0.0119544	-0.207552	0.67
0.0130717	-0.207552	0.67
0.014189	-0.207552	0.67
0.0153063	-0.207552	0.67
0.0164237	-0.207552	0.67
0.017541	-0.207552	0.67
-0.0693791	-0.199348	0.647
-0.0683001	-0.199348	0.647
-0.0672211	-0.199348	0.647
-0.0661421	-0.199348	0.647
-0.0650632	-0.199348	0.647
-0.0639842	-0.199348	0.647
-0.0629052	-0.199348	0.647
-0.0618262	-0.199348	0.647
-0.0607473	-0.199348	0.647
-0.0596683	-0.199348	0.647
-0.0586799	-0.199656	0.648
-0.0575992	-0.199656	0.648
-0.0565186	-0.199656	0.648
-0.0555235	-0.199964	0.649
-0.0544412	-0.199964	0.649
-0.0533589	-0.199964	0.649
-0.0523571	-0.200272	0.65
-0.0512732	-0.200272	0.65
-0.0502664	-0.20058	0.651
-0.0491807	-0.20058	0.651
-0.0480951	-0.20058	0.651
-0.0470095	-0.20058	0.651
-0.0459238	-0.20058	0.651
-0.0448382	-0.20058	0.651
-0.0437525	-0.20058	0.651
-0.0427324	-0.200888	0.652
-0.0416451	-0.200888	0.652
-0.0405578	-0.200888	0.652
-0.039531	-0.201197	0.653
-0.038442	-0.201197	0.653
-0.0373531	-0.201197	0.653
-0.0362641	-0.201197	0.653
-0.035229	-0.201505	0.654
-0.0341383	-0.201505	0.654
-0.0330982	-0.201813	0.655
-0.0320059	-0.201813	0.655
-0.0309608	-0.202121	0.656
-0.0298668	-0.202121	0.656
-0.0287728	-0.202121	0.656
-0.027721	-0.202429	0.657
-0.0266254	-0.202429	0.657
-0.0255297	-0.202429	0.657
-0.0244341	-0.202429	0.657
-0.0233384	-0.202429	0.657
-0.0222766	-0.202737	0.658
-0.0211793	-0.202737	0.658
-0.020082	-0.202737	0.658
-0.0189847	-0.202737	0.658
-0.0179145	-0.203045	0.659
-0.01679	-0.202737	0.658
-0.0157166	-0.203045	0.659
-0.0146176	-0.203045	0.659
-0.0135186	-0.203045	0.659
-0.0124196	-0.203045	0.659
-0.0113206	-0.203045	0.659
-0.0102371	-0.203353	0.66
-0.00913649	-0.203353	0.66
-0.00803583	-0.203353	0.66
-0.00693518	-0.203353	0.66
-0.00583452	-0.203353	0.66
-0.00474104	-0.203661	0.661
-0.00363872	-0.203661	0.661
-0.00254024	-0.20397	0.662
-0.00143625	-0.20397	0.662
-0.000332261	-0.20397	0.662
0.000771728	-0.20397	0.662
0.00187855	-0.204278	0.663
0.00298421	-0.204278	0.663
0.00409603	-0.204586	0.664
0.00520336	-0.204586	0.664
0.00632018	-0.204894	0.665
0.00744035	-0.205202	0.666
0.00856385	-0.20551	0.667
0.00967617	-0.20551	0.667
0.0107885	-0.20551	0.667
0.0119187	-0.205818	0.668
0.0130327	-0.205818	0.668
0.0141678	-0.206126	0.669
0.0153063	-0.206434	0.67
0.0164237	-0.206434	0.67
0.017541	-0.206434	0.67
0.0186583	-0.206434	0.67
0.0197757	-0.206434	0.67
-0.0693791	-0.198269	0.647
-0.0683001	-0.198269	0.647
-0.0672211	-0.198269	0.647
-0.0661421	-0.198269	0.647
-0.0650632	-0.198269	0.647
-0.0639842	-0.198269	0.647
-0.0629052	-0.198269	0.647
-0.0618262	-0.198269	0.647
-0.0607473	-0.198269	0.647
-0.0596683	-0.198269	0.647
-0.0586799	-0.198575	0.648
-0.0575992	-0.198575	0.648
-0.0565186	-0.198575	0.648
-0.0555235	-0.198882	0.649
-0.0544412	-0.198882	0.649
-0.0534411	-0.199188	0.65
-0.0523571	-0.199188	0.65
-0.051352	-0.199495	0.651
-0.0502664	-0.199495	0.651
-0.0491807	-0.199495	0.651
-0.0480951	-0.199495	0.651
-0.0470095	-0.199495	0.651
-0.0459238	-0.199495	0.651
-0.0448382	-0.199495	0.651
-0.0437525	-0.199495	0.651
-0.0427324	-0.199801	0.652
-0.0416451	-0.199801	0.652
-0.0405578	-0.199801	0.652
-0.0394705	-0.199801	0.652
-0.038442	-0.200108	0.653
-0.0373531	-0.200108	0.653
-0.0362641	-0.200108	0.653
-0.035229	-0.200414	0.654
-0.0341383	-0.200414	0.654
-0.0330982	-0.20072	0.655
-0.0320059	-0.20072	0.655
-0.0309136	-0.20072	0.655
-0.0298668	-0.201027	0.656
-0.0287728	-0.201027	0.656
-0.0276788	-0.201027	0.656
-0.0266254	-0.201333	0.657
-0.0255297	-0.201333	0.657
-0.0244341	-0.201333	0.657
-0.0233384	-0.201333	0.657
-0.0222428	-0.201333	0.657
-0.0211471	-0.201333	0.657
-0.0200515	-0.201333	0.657
-0.0189558	-0.201333	0.657
-0.0178602	-0.201333	0.657
-0.0167645	-0.201333	0.657
-0.0156689	-0.201333	0.657
-0.0145732	-0.201333	0.657
-0.0134776	-0.201333	0.657
-0.0123819	-0.201333	0.657
-0.0112863	-0.201333	0.657
-0.0102061	-0.20164	0.658
-0.0091088	-0.20164	0.658
-0.00801148	-0.20164	0.658
-0.00691416	-0.20164	0.658
-0.00582568	-0.201946	0.659
-0.0047267	-0.201946	0.659
-0.00363322	-0.202253	0.66
-0.00253256	-0.202253	0.66
-0.00143191	-0.202253	0.66
-0.000331759	-0.202559	0.661
0.000770562	-0.202559	0.661
0.00187288	-0.202559	0.661
